Thickness,Na,TiO2_Th,Bulk_def,Temp,IF_def,Affinity,JsC,Voc,FF,PCE
1.10E+00,1.00E+15,4.00E-02,1.00E+13,3.50E+02,1.00E+11,3.90E+00,26.804373,0.878089,80.5527,18.9594
1.10E+00,1.00E+15,4.00E-02,1.00E+13,3.50E+02,1.00E+11,4.10E+00,26.80002691,0.706328,74.9791,14.1932
1.10E+00,1.00E+15,4.00E-02,1.00E+13,3.50E+02,1.00E+12,3.70E+00,26.84321899,0.959122,82.3103,21.1916
1.10E+00,1.00E+15,4.00E-02,1.00E+13,3.50E+02,1.00E+12,3.90E+00,26.80422904,0.878082,80.5513,18.9588
1.10E+00,1.00E+15,4.00E-02,1.00E+13,3.50E+02,1.00E+12,4.10E+00,26.79991579,0.706328,74.9788,14.1931
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+09,3.70E+00,26.8224616,1.048305,80.0962,22.5216
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,26.79936771,0.964774,81.2344,21.0034
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,26.79417901,0.768616,77.9624,16.0559
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,26.82246031,1.048113,80.1047,22.5198
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,26.79936649,0.964774,81.2344,21.0034
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,26.79417806,0.768616,77.9624,16.0559
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,26.82244737,1.046252,80.1865,22.5028
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,26.7993543,0.964773,81.2342,21.0033
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,26.7941686,0.768616,77.9624,16.0559
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,26.82231801,1.031954,80.7826,22.3601
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,26.79923241,0.964768,81.2324,21.0027
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,26.79407405,0.768615,77.9621,16.0558
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,26.82473485,1.004121,80.8969,21.7898
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,26.79379833,0.921763,80.7001,19.9309
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,26.7848258,0.737317,76.3379,15.0759
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,26.82473341,1.00405,80.896,21.788
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,26.793797,0.921763,80.7001,19.9309
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,26.78482478,0.737317,76.3379,15.0759
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,26.82471896,1.003346,80.8873,21.7704
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,26.79378372,0.921763,80.6999,19.9309
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,26.78481451,0.737317,76.3379,15.0759
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,26.82457446,0.994165,81.0631,21.618
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,26.79365095,0.921756,80.6984,19.9303
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,26.78471183,0.737317,76.3376,15.0758
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,26.8278449,0.95894,81.2424,20.9007
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,26.78752518,0.876386,80.0791,18.7995
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,26.77504803,0.705584,74.5757,14.0889
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,26.82784328,0.95889,81.2405,20.8991
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,26.78752374,0.876386,80.0791,18.7995
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,26.77504692,0.705584,74.5757,14.0889
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,26.82782716,0.958392,81.222,20.8835
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,26.78750935,0.876385,80.0789,18.7995
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,26.77503582,0.705584,74.5756,14.0888
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,26.82766596,0.95377,80.9956,20.7247
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,26.78736551,0.876378,80.0776,18.7989
1.10E+00,1.00E+15,4.00E-02,1.00E+14,3.50E+02,1.00E+12,4.10E+00,26.77492485,0.705583,74.5753,14.0887
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+09,3.70E+00,26.68108241,1.022124,74.6122,20.3478
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+09,3.90E+00,26.65167825,0.957277,77.6016,19.7985
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+09,4.10E+00,26.58641061,0.764094,74.0955,15.0521
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+10,3.70E+00,26.68108112,1.022024,74.6184,20.3475
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+10,3.90E+00,26.65167703,0.957277,77.6016,19.7985
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+10,4.10E+00,26.58640968,0.764094,74.0955,15.0521
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+11,3.70E+00,26.68106824,1.021045,74.6791,20.3445
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+11,3.90E+00,26.65166492,0.957277,77.6014,19.7985
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+11,4.10E+00,26.58640032,0.764094,74.0955,15.0521
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+12,3.70E+00,26.68093943,1.012788,75.1843,20.3164
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+12,3.90E+00,26.65154383,0.957273,77.6,19.7979
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.00E+02,1.00E+12,4.10E+00,26.58630674,0.764094,74.0952,15.052
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+09,3.70E+00,26.67746862,0.971769,75.1971,19.4943
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+09,3.90E+00,26.63710709,0.910874,77.0447,18.6934
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+09,4.10E+00,26.5582753,0.731044,72.6771,14.1105
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+10,3.70E+00,26.67746718,0.971716,75.1998,19.494
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+10,3.90E+00,26.63710577,0.910874,77.0447,18.6934
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+10,4.10E+00,26.55827428,0.731044,72.6771,14.1105
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+11,3.70E+00,26.6774528,0.971196,75.2274,19.4907
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+11,3.90E+00,26.63709259,0.910874,77.0446,18.6933
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+11,4.10E+00,26.55826413,0.731044,72.6771,14.1104
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+12,3.70E+00,26.67730895,0.966458,75.4738,19.459
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+12,3.90E+00,26.63696079,0.910869,77.0433,18.6928
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.25E+02,1.00E+12,4.10E+00,26.55816262,0.731043,72.6769,14.1103
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+09,3.70E+00,26.67387738,0.920503,75.195,18.4629
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+09,3.90E+00,26.62021065,0.862282,76.2818,17.5098
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+09,4.10E+00,26.52719116,0.697658,71.1358,13.165
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+10,3.70E+00,26.67387578,0.920473,75.1963,18.4626
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+10,3.90E+00,26.62020922,0.862282,76.2818,17.5098
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+10,4.10E+00,26.52719007,0.697658,71.1358,13.165
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+11,3.70E+00,26.67385973,0.920174,75.2089,18.4597
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+11,3.90E+00,26.62019495,0.862282,76.2817,17.5098
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+11,4.10E+00,26.52717911,0.697658,71.1358,13.165
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+12,3.70E+00,26.6736993,0.917349,75.3266,18.4317
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+12,3.90E+00,26.62005228,0.862277,76.2805,17.5093
1.10E+00,1.00E+15,4.00E-02,1.00E+15,3.50E+02,1.00E+12,4.10E+00,26.52706952,0.697658,71.1356,13.1649
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+09,3.70E+00,26.83511824,1.053204,81.3991,23.0057
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+09,3.90E+00,26.81279706,0.965441,81.7451,21.1607
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+09,4.10E+00,26.80589164,0.768886,78.4689,16.173
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+10,3.70E+00,26.83511695,1.053087,81.3992,23.0032
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+10,3.90E+00,26.81279585,0.965441,81.7451,21.1607
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+10,4.10E+00,26.80589075,0.768886,78.4689,16.173
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+11,3.70E+00,26.83510409,1.051933,81.4014,22.9786
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+11,3.90E+00,26.81278373,0.96544,81.7449,21.1606
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+11,4.10E+00,26.80588184,0.768886,78.4689,16.1729
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+12,3.70E+00,26.83497544,1.036403,81.9165,22.7825
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+12,3.90E+00,26.81266255,0.965435,81.7431,21.1599
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.00E+02,1.00E+12,4.10E+00,26.80579278,0.768885,78.4686,16.1728
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+09,3.70E+00,26.83804366,1.0091,82.5119,22.3461
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+09,3.90E+00,26.80822283,0.922922,81.2162,20.0944
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+09,4.10E+00,26.79847801,0.737733,76.8131,15.186
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+10,3.70E+00,26.83804222,1.009022,82.5087,22.3435
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+10,3.90E+00,26.80822152,0.922922,81.2162,20.0944
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+10,4.10E+00,26.79847705,0.737733,76.8131,15.186
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+11,3.70E+00,26.83802788,1.008252,82.4771,22.3179
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+11,3.90E+00,26.80820834,0.922922,81.216,20.0944
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+11,4.10E+00,26.79846742,0.737733,76.8131,15.186
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+12,3.70E+00,26.83788438,1.001183,82.1935,22.0851
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+12,3.90E+00,26.80807659,0.922915,81.2145,20.0938
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.25E+02,1.00E+12,4.10E+00,26.79837117,0.737732,76.8128,15.1859
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+09,3.70E+00,26.84188234,0.965624,82.897,21.4862
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+09,3.90E+00,26.80314467,0.878029,80.6262,18.9745
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+09,4.10E+00,26.7909699,0.705983,75.0322,14.1916
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+10,3.70E+00,26.84188075,0.965567,82.8933,21.484
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+10,3.90E+00,26.80314325,0.878029,80.6262,18.9745
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+10,4.10E+00,26.79096887,0.705983,75.0322,14.1916
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+11,3.70E+00,26.84186476,0.965,82.8568,21.4619
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+11,3.90E+00,26.80312901,0.878028,80.6261,18.9745
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+11,4.10E+00,26.79095851,0.705983,75.0322,14.1915
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+12,3.70E+00,26.84170491,0.959799,82.5475,21.2664
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+12,3.90E+00,26.80298658,0.878021,80.6248,18.9739
1.10E+00,1.00E+15,5.00E-02,1.00E+12,3.50E+02,1.00E+12,4.10E+00,26.79085496,0.705982,75.0319,14.1914
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+09,3.70E+00,26.83369866,1.052852,81.2661,22.9592
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+09,3.90E+00,26.81130517,0.965362,81.7,21.1461
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+09,4.10E+00,26.80379059,0.768839,78.423,16.1613
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+10,3.70E+00,26.83369737,1.052735,81.2665,22.9568
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+10,3.90E+00,26.81130396,0.965362,81.7,21.1461
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+10,4.10E+00,26.8037897,0.768839,78.423,16.1613
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+11,3.70E+00,26.83368451,1.051589,81.2713,22.9331
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+11,3.90E+00,26.81129184,0.965361,81.6998,21.146
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+11,4.10E+00,26.8037808,0.768839,78.423,16.1612
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+12,3.70E+00,26.83355586,1.035975,81.8141,22.7434
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+12,3.90E+00,26.81117067,0.965356,81.698,21.1454
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.00E+02,1.00E+12,4.10E+00,26.80369174,0.768839,78.4227,16.1611
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+09,3.70E+00,26.83656514,1.008611,82.3632,22.2938
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+09,3.90E+00,26.80663751,0.922795,81.1705,20.0792
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+09,4.10E+00,26.7961855,0.73766,76.7708,15.1749
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+10,3.70E+00,26.8365637,1.008534,82.3602,22.2913
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+10,3.90E+00,26.80663619,0.922795,81.1705,20.0792
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+10,4.10E+00,26.79618453,0.73766,76.7708,15.1749
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+11,3.70E+00,26.83654936,1.007773,82.3312,22.2666
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+11,3.90E+00,26.80662302,0.922794,81.1703,20.0791
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+11,4.10E+00,26.79617491,0.73766,76.7708,15.1749
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+12,3.70E+00,26.83640587,1.000486,82.0902,22.0408
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+12,3.90E+00,26.80649128,0.922788,81.1688,20.0785
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.25E+02,1.00E+12,4.10E+00,26.79607867,0.737659,76.7706,15.1748
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+09,3.70E+00,26.8403363,0.964961,82.73,21.4269
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+09,3.90E+00,26.80144904,0.877856,80.5774,18.9581
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+09,4.10E+00,26.78846005,0.705907,74.9914,14.181
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+10,3.70E+00,26.84033471,0.964904,82.7265,21.4248
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+10,3.90E+00,26.80144762,0.877855,80.5774,18.9581
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+10,4.10E+00,26.78845902,0.705907,74.9914,14.181
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+11,3.70E+00,26.84031872,0.964346,82.6925,21.4036
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+11,3.90E+00,26.80143338,0.877855,80.5773,18.958
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+11,4.10E+00,26.78844866,0.705907,74.9913,14.181
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+12,3.70E+00,26.84015888,0.959215,82.4035,21.2152
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+12,3.90E+00,26.80129097,0.877848,80.5759,18.9575
1.10E+00,1.00E+15,5.00E-02,1.00E+13,3.50E+02,1.00E+12,4.10E+00,26.78834512,0.705907,74.9911,14.1809
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+09,3.70E+00,26.81951586,1.048301,80.1916,22.5458
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+09,3.90E+00,26.79639806,0.964578,81.261,21.0037
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+09,4.10E+00,26.78279656,0.768376,77.9719,16.046
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,3.70E+00,26.81951457,1.048111,80.2001,22.5441
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,3.90E+00,26.79639685,0.964578,81.261,21.0037
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+10,4.10E+00,26.78279567,0.768376,77.9719,16.046
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,3.70E+00,26.81950171,1.046268,80.2819,22.5274
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,3.90E+00,26.79638474,0.964578,81.2608,21.0036
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+11,4.10E+00,26.78278678,0.768376,77.9719,16.046
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,3.70E+00,26.81937313,1.0321,80.8784,22.3874
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,3.90E+00,26.79626365,0.964573,81.2591,21.003
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.00E+02,1.00E+12,4.10E+00,26.78269781,0.768376,77.9716,16.0459
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,3.70E+00,26.8217941,1.004114,80.9865,21.8114
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,3.90E+00,26.79079667,0.921544,80.7257,19.9303
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+09,4.10E+00,26.77327869,0.736943,76.3541,15.065
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,3.70E+00,26.82179267,1.004044,80.9857,21.8097
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,3.90E+00,26.79079535,0.921544,80.7257,19.9303
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+10,4.10E+00,26.77327772,0.736943,76.3541,15.065
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,3.70E+00,26.82177832,1.003349,80.9782,21.7925
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,3.90E+00,26.79078219,0.921543,80.7256,19.9302
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+11,4.10E+00,26.77326811,0.736943,76.3541,15.0649
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,3.70E+00,26.8216349,0.994306,81.1584,21.6441
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,3.90E+00,26.79065055,0.921537,80.7241,19.9296
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.25E+02,1.00E+12,4.10E+00,26.77317198,0.736943,76.3538,15.0648
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,3.70E+00,26.82489144,0.958926,81.3167,20.9172
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,3.90E+00,26.78450594,0.876162,80.1037,18.7984
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+09,4.10E+00,26.76338223,0.705161,74.5888,14.0768
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,3.70E+00,26.82488984,0.958877,81.315,20.9157
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,3.90E+00,26.78450452,0.876162,80.1037,18.7984
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+10,4.10E+00,26.7633812,0.705161,74.5888,14.0768
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,3.70E+00,26.82487387,0.958388,81.2982,20.9007
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,3.90E+00,26.78449029,0.876161,80.1036,18.7983
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+11,4.10E+00,26.76337086,0.705161,74.5888,14.0768
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,3.70E+00,26.8247141,0.953851,81.0854,20.7471
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,3.90E+00,26.78434799,0.876155,80.1023,18.7978
1.10E+00,1.00E+15,5.00E-02,1.00E+14,3.50E+02,1.00E+12,4.10E+00,26.76326745,0.70516,74.5885,14.0766
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,3.70E+00,26.67897366,1.022102,74.7292,20.3776
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,3.90E+00,26.6484909,0.957083,77.6207,19.797
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+09,4.10E+00,26.57448545,0.763824,74.1083,15.0427
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,3.70E+00,26.67897238,1.022004,74.7353,20.3773
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,3.90E+00,26.6484897,0.957083,77.6207,19.797
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+10,4.10E+00,26.57448457,0.763824,74.1083,15.0427
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,3.70E+00,26.67895958,1.021039,74.7953,20.3744
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,3.90E+00,26.64847767,0.957082,77.6206,19.797
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+11,4.10E+00,26.57447577,0.763824,74.1083,15.0427
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,3.70E+00,26.67883153,1.012893,75.2951,20.3468
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,3.90E+00,26.64835738,0.957078,77.6191,19.7964
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.00E+02,1.00E+12,4.10E+00,26.57438773,0.763824,74.108,15.0426
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+09,3.70E+00,26.67548493,0.971711,75.308,19.5205
1.10E+00,1.00E+15,5.00E-02,1.00E+15,3.25E+02,1.00E+09,3.90E+00,26.63361791,0.910691,77.0626,18.6915
